FECHA_PROCESO	CUENTA_CONTABLE	COD_1	COD_2	COD_4	COD_6	COD_8	COD_11	NOM_CUENTA	FECHA_COMPROBANTE	NUMERO_COMPROBANTE	TIPO_COMPROBANTE	NOMBRE_COMPROBANTE	DEBITO	CREDITO	NIT_TERCERO	NOMBRE_COMUN	TIPO_PERSONA	DESCRIPCION	USUARIO	CODIGO_PRODUCTO
31/10/20	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	31/10/20	114	3	NOTAS CONTABLES	0,62	0	0			 ABONO INTERESES AHORROS	YRAIGOSA	1
31/10/20	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	31/10/20	114	3	NOTAS CONTABLES	0	0,62	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	YRAIGOSA	1
31/10/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/10/20	27	18	CIERRES	0	102,63	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/10/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/10/20	27	18	CIERRES	102,63	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
19/11/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	19/11/20	84	1	INGRESOS	0	129,46	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
19/11/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	19/11/20	84	1	INGRESOS	129,46	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
19/11/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	19/11/20	85	1	INGRESOS	31,87	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
19/11/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	19/11/20	85	1	INGRESOS	0	31,87	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
26/11/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	26/11/20	86	1	INGRESOS	0	22,91	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
26/11/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/11/20	86	1	INGRESOS	22,91	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
26/11/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	26/11/20	87	1	INGRESOS	11,4	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
26/11/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/11/20	87	1	INGRESOS	0	11,4	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
30/11/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/11/20	28	18	CIERRES	0	123,12	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/11/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/11/20	28	18	CIERRES	123,12	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/11/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/11/20	88	1	INGRESOS	0	12,82	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/11/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/11/20	88	1	INGRESOS	12,82	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/11/20	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	30/11/20	115	3	NOTAS CONTABLES	0,6	0	0			 ABONO INTERESES AHORROS	JCLAVIJO	1
30/11/20	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	30/11/20	115	3	NOTAS CONTABLES	0	0,6	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	JCLAVIJO	1
30/11/20	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	30/11/20	116	3	NOTAS CONTABLES	0,6	0	0			 ABONO INTERESES AHORROS	JCLAVIJO	1
30/11/20	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	30/11/20	116	3	NOTAS CONTABLES	0	0,6	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	JCLAVIJO	1
31/12/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/12/20	89	1	INGRESOS	0	147,81	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/12/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/12/20	89	1	INGRESOS	147,81	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/12/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/12/20	90	1	INGRESOS	47,56	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/12/20	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/12/20	90	1	INGRESOS	0	47,56	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/12/20	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	31/12/20	117	3	NOTAS CONTABLES	0,62	0	0			 ABONO INTERESES AHORROS	YRAIGOSA	1
31/12/20	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	31/12/20	117	3	NOTAS CONTABLES	0	0,62	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	YRAIGOSA	1
31/12/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/12/20	29	18	CIERRES	0	100,87	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/12/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/12/20	29	18	CIERRES	100,87	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
01/01/21	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	01/01/21	119	3	NOTAS CONTABLES	0,6	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	INTERESES LIQUIDADOS	JCLAVIJO	1
01/01/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	01/01/21	119	3	NOTAS CONTABLES	0	0,6	0			INTERESES LIQUIDADOS	JCLAVIJO	1
31/01/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/01/21	31	18	CIERRES	0	159,28	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/01/21	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/01/21	31	18	CIERRES	159,28	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/01/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/01/21	31	18	CIERRES	0	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/01/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/01/21	31	18	CIERRES	0	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/01/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/01/21	91	1	INGRESOS	0	186,52	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
31/01/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/01/21	91	1	INGRESOS	186,52	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
31/01/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/01/21	92	1	INGRESOS	27,26	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
31/01/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/01/21	92	1	INGRESOS	0	27,26	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
31/01/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	31/01/21	118	3	NOTAS CONTABLES	0,62	0	0			 ABONO INTERESES AHORROS	JCLAVIJO	1
31/01/21	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	31/01/21	118	3	NOTAS CONTABLES	0	0,62	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	JCLAVIJO	1
23/02/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	23/02/21	93	1	INGRESOS	0	127,86	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
23/02/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/02/21	93	1	INGRESOS	127,86	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
23/02/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	23/02/21	94	1	INGRESOS	126,42	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
23/02/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/02/21	94	1	INGRESOS	0	126,42	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
28/02/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	28/02/21	32	18	CIERRES	120,6	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
28/02/21	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	28/02/21	32	18	CIERRES	0	120,6	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
28/02/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	28/02/21	32	18	CIERRES	120,6	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
28/02/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	28/02/21	32	18	CIERRES	0	120,6	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
28/02/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	28/02/21	95	1	INGRESOS	0	4,06	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
28/02/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/02/21	95	1	INGRESOS	4,06	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
28/02/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	28/02/21	96	1	INGRESOS	126,66	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
28/02/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/02/21	96	1	INGRESOS	0	126,66	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
28/02/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	28/02/21	120	3	NOTAS CONTABLES	0,56	0	0			 ABONO INTERESES AHORROS	YRAIGOSA	1
28/02/21	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	28/02/21	120	3	NOTAS CONTABLES	0	0,56	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	YRAIGOSA	1
28/03/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	28/03/21	97	1	INGRESOS	0	79,02	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
28/03/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/03/21	97	1	INGRESOS	79,02	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
28/03/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	28/03/21	98	1	INGRESOS	450,71	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
28/03/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/03/21	98	1	INGRESOS	0	450,71	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/03/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/03/21	99	1	INGRESOS	0	21,05	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/03/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/03/21	99	1	INGRESOS	21,05	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/03/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/03/21	100	1	INGRESOS	85,01	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/03/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/03/21	100	1	INGRESOS	0	85,01	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/03/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	31/03/21	121	3	NOTAS CONTABLES	0,62	0	0			 ABONO INTERESES AHORROS	YRAIGOSA	1
31/03/21	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	31/03/21	121	3	NOTAS CONTABLES	0	0,62	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	 ABONO INTERESES AHORROS	YRAIGOSA	1
31/03/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/03/21	33	18	CIERRES	435,03	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/03/21	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/03/21	33	18	CIERRES	0	435,03	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/03/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/03/21	33	18	CIERRES	38,68	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/03/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/03/21	33	18	CIERRES	0	38,68	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
01/04/21	38150501001	3	38	3815	381505	38150501	38150501001	PROPIEDAD PLANTA Y EQUIPO	01/04/21	122	3	NOTAS CONTABLES	0	976063000	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	ORF.1285172 AVALUO COMERCIAL	JCLAVIJO	1
01/04/21	18016001001	1	18	1801	180160	18016001	18016001001	REVALUACIÓN PROPIEDAD, PLANTA Y EQUIPO	01/04/21	122	3	NOTAS CONTABLES	976063000	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	ORF.1285172 AVALUO COMERCIAL	JCLAVIJO	1
20/04/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	20/04/21	101	1	INGRESOS	0	201,16	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
20/04/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	20/04/21	101	1	INGRESOS	201,16	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
20/04/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	20/04/21	102	1	INGRESOS	34,43	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
20/04/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	20/04/21	102	1	INGRESOS	0	34,43	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
30/04/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/04/21	34	18	CIERRES	0	114,98	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/21	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/04/21	34	18	CIERRES	114,98	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/21	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/04/21	34	18	CIERRES	114,98	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	30/04/21	34	18	CIERRES	0	114,98	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/04/21	103	1	INGRESOS	0	38,6	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/04/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/04/21	103	1	INGRESOS	38,6	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/04/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	30/04/21	104	1	INGRESOS	90,35	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
30/04/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/04/21	104	1	INGRESOS	0	90,35	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
01/05/21	41030501001	4	41	4103	410305	41030501	41030501001	DEPOSITOS A LA VISTA	01/05/21	124	3	NOTAS CONTABLES	0	0,6	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	ABONO INTERESES AHORRO	YRAIGOSA	1
01/05/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	01/05/21	124	3	NOTAS CONTABLES	0,6	0	0			ABONO INTERESES AHORRO	YRAIGOSA	1
24/05/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	24/05/21	105	1	INGRESOS	339,18	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
24/05/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	24/05/21	105	1	INGRESOS	0	339,18	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
24/05/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	24/05/21	107	1	INGRESOS	0	168,46	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
24/05/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	24/05/21	107	1	INGRESOS	168,46	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/21	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/05/21	35	18	CIERRES	95,56	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/21	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/05/21	35	18	CIERRES	0	95,56	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/21	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/05/21	106	1	INGRESOS	8,36	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/05/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/05/21	106	1	INGRESOS	0	8,36	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/05/21	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/05/21	108	1	INGRESOS	0	82,3	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/21	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/05/21	108	1	INGRESOS	82,3	0	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/21	11150504001	1	11	1115	111505	11150504	11150504001	BANCOLOMBIA	31/05/21	123	3	NOTAS CONTABLES	0,62	0	0			 ABONO INTERESES AHORROS	YRAIGOSA	1
